game_id,team_id,opponent,points_scored,fast_break_points_for,fast_break_points_against,turnover_points_for,turnover_points_against,second_chance_points_for,second_chance_points_against,defensive_rebounds_for,defensive_rebounds_against,offensive_rebounds_for,offensive_rebounds_against,turnovers_for,turnovers_against,steals_for,steals_against,assists_for,assists_against,3P%_for,3P%_against,2P%_for,2P%_against,FT%_for,PFR_for,PFD_against,3PR_for,3PR_against,FTR_for,FTR_against,PACE,ORtg,DRtg,eFG%,TS%
E2017_039_b,PAN,BAS,70,6,6,14,8,7,5,20,28,7,7,9,14,10,5,12,12,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_040_a,BAR,OLY,74,7,8,11,16,9,9,28,29,4,12,10,10,6,5,19,17,32.0,13.333333333333334,53.84615384615385,44.11764705882353,70.0,34.72222222222222,24.43415637860082,39.0625,30.612244897959183,15.625,46.93877551020408,77.76,93.87860082304526,65.58641975308642,51.5625,53.3625730994152
E2017_040_b,OLY,BAR,92,10,2,15,16,12,11,30,22,9,9,10,10,4,3,17,12,13.333333333333334,32.0,44.11764705882353,53.84615384615385,65.21739130434783,24.43415637860082,34.72222222222222,30.612244897959183,39.0625,46.93877551020408,15.625,77.76,65.58641975308642,93.87860082304526,36.734693877551024,43.13261163734777
E2017_041_a,CSK,PAM,94,8,5,18,15,20,12,19,22,13,6,10,13,4,3,21,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_041_b,PAM,CSK,66,0,2,16,17,16,12,17,18,13,10,14,8,4,7,17,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_042_a,MIL,ZAL,68,2,15,7,14,12,17,24,30,6,19,12,9,4,6,14,17,22.580645161290324,65.0,42.85714285714285,54.285714285714285,78.57142857142857,28.58002406738869,33.092659446450064,46.96969696969697,36.36363636363637,21.21212121212121,36.36363636363637,66.47999999999999,93.26113116726836,141.395908543923,38.63636363636363,42.96008869179601
E2017_042_b,ZAL,MIL,91,5,8,15,18,12,20,22,19,6,13,13,10,3,4,19,21,65.0,22.580645161290324,54.285714285714285,42.85714285714285,85.0,33.092659446450064,28.58002406738869,36.36363636363637,46.96969696969697,36.36363636363637,21.21212121212121,66.47999999999999,141.395908543923,93.26113116726836,70.0,73.66771159874608
E2017_043_a,BAR,IST,73,18,0,25,18,3,2,31,32,3,3,13,21,14,4,21,11,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_043_b,IST,BAR,74,8,5,16,10,17,10,24,26,22,10,11,14,9,6,16,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_044_a,TEL,MAD,79,15,2,14,7,17,12,30,24,19,6,9,12,6,4,17,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_044_b,MAD,TEL,80,4,10,29,29,10,13,25,25,17,9,19,17,9,12,14,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_045_a,BAM,ULK,75,10,4,16,12,12,14,22,23,12,15,13,14,10,3,18,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_045_b,ULK,BAM,79,2,0,17,16,12,16,18,17,10,13,8,14,7,4,22,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_046_a,KHI,BAS,86,10,4,29,29,13,10,25,25,9,17,17,19,12,9,19,14,33.333333333333336,44.44444444444444,51.21951219512195,45.16129032258065,75.75757575757575,26.239832065074783,31.48779847808974,36.92307692307692,53.73134328358209,50.76923076923077,26.86567164179105,76.22,119.39123589609028,118.07924429283652,50.76923076923077,57.218309859154935
E2017_046_b,BAS,KHI,85,9,3,17,18,10,3,18,26,9,11,10,16,7,4,16,20,44.44444444444444,33.333333333333336,45.16129032258065,51.21951219512195,77.77777777777777,31.48779847808974,26.239832065074783,53.73134328358209,36.92307692307692,26.86567164179105,50.76923076923077,76.22,118.07924429283652,119.39123589609028,56.71641791044776,60.0640683395622
E2017_047_a,OLY,PAN,51,0,18,18,25,2,3,32,31,3,3,21,13,4,14,11,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_047_b,PAN,OLY,84,3,9,18,17,3,10,26,18,11,9,16,10,4,7,20,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_048_a,MAL,RED,79,5,8,10,16,10,17,26,24,10,22,14,11,6,9,20,16,34.78260869565217,25.0,57.5,53.84615384615385,60.0,20.17872585759585,30.268088786393776,36.507936507936506,38.095238095238095,23.80952380952381,22.22222222222222,69.38,113.86566733929088,93.68694148169502,55.55555555555556,56.7528735632184
E2017_048_b,RED,MAL,69,4,10,12,16,14,12,23,22,15,12,14,13,3,10,14,18,25.0,34.78260869565217,53.84615384615385,57.5,35.714285714285715,30.268088786393776,20.17872585759585,38.095238095238095,36.507936507936506,22.22222222222222,23.80952380952381,69.38,93.68694148169502,113.86566733929088,47.61904761904762,46.99248120300752
E2017_049_a,BAS,MAD,90,0,4,11,16,13,11,26,28,12,13,12,11,5,10,26,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_049_b,MAD,BAS,83,4,9,13,3,14,20,23,31,10,22,5,7,4,2,19,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_050_a,TEL,IST,90,9,4,3,13,20,14,31,23,22,10,7,5,2,4,18,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_050_b,IST,TEL,89,0,14,17,22,17,12,26,21,10,7,16,11,5,12,11,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_051_a,PAN,KHI,70,4,8,8,20,8,8,27,22,9,13,12,10,3,7,7,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_051_b,KHI,PAN,91,4,0,16,11,11,13,28,26,13,12,11,12,10,5,19,26,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_052_a,MAL,ZAL,79,7,8,13,18,10,8,29,19,12,13,13,12,5,4,21,15,22.22222222222222,47.36842105263158,47.91666666666666,67.56756756756756,73.52941176470588,28.104241185487997,40.87889626980071,27.272727272727277,33.92857142857143,51.51515151515152,26.785714285714285,69.58222222222221,106.0296371997956,108.58456821665816,43.93939393939394,51.2598814229249
E2017_052_b,ZAL,MAL,94,2,2,13,4,7,15,30,17,9,14,11,9,5,6,23,9,47.36842105263158,22.22222222222222,67.56756756756756,47.91666666666666,53.333333333333336,40.87889626980071,28.104241185487997,33.92857142857143,27.272727272727277,26.785714285714285,51.51515151515152,69.58222222222221,108.58456821665816,106.0296371997956,68.75,67.89137380191693
E2017_053_a,BAM,BAR,57,2,8,8,14,8,2,20,26,9,3,13,11,6,7,16,21,40.0,45.0,48.83720930232558,51.42857142857143,85.71428571428571,28.112449799196792,24.09638554216868,36.76470588235294,36.36363636363637,20.58823529411765,38.18181818181818,74.69999999999999,112.44979919678715,108.43373493975903,52.94117647058823,56.63430420711974
E2017_053_b,BAR,BAM,85,14,0,22,17,12,17,21,26,7,10,11,16,12,5,22,11,45.0,40.0,51.42857142857143,48.83720930232558,85.71428571428571,24.09638554216868,28.112449799196792,36.36363636363637,36.76470588235294,38.18181818181818,20.58823529411765,74.69999999999999,108.43373493975903,112.44979919678715,57.27272727272727,63.04483188044832
E2017_054_a,RED,CSK,65,8,7,18,13,8,10,19,29,13,12,12,13,4,5,15,21,13.043478260869565,35.0,41.02564102564103,71.42857142857143,64.28571428571429,32.726237905520776,32.726237905520776,37.096774193548384,36.36363636363637,45.16129032258065,38.18181818181818,70.28,83.94991462720546,120.94479225953329,33.064516129032256,39.69321851453176
E2017_054_b,CSK,RED,94,10,7,20,8,15,20,25,18,9,15,7,12,9,4,17,15,35.0,13.043478260869565,71.42857142857143,41.02564102564103,66.66666666666667,32.726237905520776,32.726237905520776,36.36363636363637,37.096774193548384,38.18181818181818,45.16129032258065,70.28,120.94479225953329,83.94991462720546,64.54545454545455,66.15815691158157
E2017_055_a,ULK,OLY,80,8,2,14,8,2,8,26,20,3,9,11,13,7,6,21,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_055_b,OLY,ULK,62,8,4,20,8,8,8,22,27,13,9,10,12,7,3,13,7,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_056_a,PAM,MIL,67,7,10,8,20,20,15,18,25,15,9,12,7,4,9,15,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_056_b,MIL,PAM,62,2,2,4,13,15,7,17,30,14,9,9,11,6,5,9,23,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_057_a,IST,PAN,92,4,2,8,10,10,10,33,22,13,8,15,11,7,5,12,10,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_057_b,PAN,IST,93,11,7,14,9,8,7,31,18,8,11,13,9,5,6,22,13,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_058_a,KHI,TEL,65,7,11,9,14,7,8,18,31,11,8,9,13,6,5,13,22,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_058_b,TEL,KHI,72,2,4,10,8,10,10,22,33,8,13,11,15,5,7,10,12,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_059_a,MAD,MAL,75,6,6,6,22,6,21,19,27,9,13,11,6,2,4,16,21,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_059_b,MAL,MAD,83,4,4,20,22,16,11,16,20,18,8,16,23,12,6,14,17,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_060_a,ZAL,BAS,85,4,4,22,20,11,16,20,16,8,18,23,16,6,12,17,14,41.66666666666666,58.62068965517241,55.319148936170215,46.15384615384615,58.8235294117647,26.990553306342782,28.340080971659923,20.338983050847457,42.64705882352941,28.8135593220339,19.11764705882353,74.1,103.91363022941972,130.90418353576248,56.77966101694916,57.9121540312876
E2017_060_b,BAS,ZAL,105,6,6,22,6,21,6,27,19,13,9,6,11,4,2,21,16,58.62068965517241,41.66666666666666,46.15384615384615,55.319148936170215,76.92307692307692,28.340080971659923,26.990553306342782,42.64705882352941,20.338983050847457,19.11764705882353,28.8135593220339,74.1,130.90418353576248,103.91363022941972,63.97058823529412,65.78947368421052
E2017_061_a,CSK,ULK,85,8,10,16,9,6,15,31,19,7,17,12,14,7,5,18,14,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_061_b,ULK,CSK,83,6,6,23,22,10,18,15,21,11,14,17,18,7,11,17,20,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_062_a,MIL,BAM,103,4,6,9,12,14,8,32,27,12,9,9,10,4,6,18,23,33.333333333333336,45.0,36.36363636363637,31.70731707317073,77.77777777777777,24.775472282440383,35.61474140600805,29.032258064516128,32.78688524590164,43.54838709677419,19.672131147540984,64.58,109.9411582533292,96.00495509445648,40.32258064516129,48.05089334055225
E2017_062_b,BAM,MIL,84,10,8,17,18,15,7,24,28,10,6,11,16,6,5,19,24,45.0,33.333333333333336,31.70731707317073,36.36363636363637,75.0,35.61474140600805,24.775472282440383,32.78688524590164,29.032258064516128,19.672131147540984,43.54838709677419,64.58,96.00495509445648,109.9411582533292,43.44262295081968,46.77127338563669
E2017_063_a,BAR,PAM,81,8,10,18,17,7,15,28,24,6,10,16,11,5,6,24,19,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_063_b,PAM,BAR,98,6,4,12,9,8,14,27,32,9,12,10,9,6,4,23,18,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
E2017_064_a,OLY,RED,90,6,6,22,23,18,10,21,15,14,11,18,17,11,7,20,17,42.85714285714285,30.76923076923077,52.38095238095238,36.36363636363637,70.0,31.746031746031747,36.07503607503608,33.333333333333336,44.067796610169495,31.746031746031747,33.898305084745765,69.3,122.65512265512264,85.13708513708514,56.34920634920635,59.19220055710306
E2017_064_b,RED,OLY,59,10,8,9,16,15,6,19,31,17,7,14,12,5,7,14,18,30.76923076923077,42.85714285714285,36.36363636363637,52.38095238095238,55.0,36.07503607503608,31.746031746031747,44.067796610169495,33.333333333333336,33.898305084745765,31.746031746031747,69.3,85.13708513708514,122.65512265512264,40.67796610169491,43.51032448377581
E2017_065_a,BAM,PAM,62,2,9,0,8,9,10,28,31,8,13,7,3,2,3,12,16,37.74556935347224,37.74556935347224,51.86417142469145,51.86417142469145,75.66217653478454,29.70625505382304,29.43657383432774,36.96109082521589,36.96109082521589,32.02419653570032,32.02419653570032,71.72665396825397,110.49973070828942,110.49973070828942,53.592021065705524,57.54506993352511
